,Genero,Nombre_del_contenido,Etiquetas,Especificaciones,Id,user_id,item_nombre
93774,Action,Flight Control HD,Strategy,Stats,62000,76561197970982479,Flight Control HD
93775,Action,Flight Control HD,Strategy,Stats,62000,Riot-Punch,Flight Control HD
93776,Action,Flight Control HD,Strategy,Stats,62000,doctr,Flight Control HD
93777,Action,Flight Control HD,Strategy,Steam Leaderboards,62000,76561197970982479,Flight Control HD
93778,Action,Flight Control HD,Strategy,Steam Leaderboards,62000,Riot-Punch,Flight Control HD
93779,Action,Flight Control HD,Strategy,Steam Leaderboards,62000,doctr,Flight Control HD
93780,Casual,Flight Control HD,Casual,Single-player,62000,76561197970982479,Flight Control HD
93781,Casual,Flight Control HD,Casual,Single-player,62000,Riot-Punch,Flight Control HD
93782,Casual,Flight Control HD,Casual,Single-player,62000,doctr,Flight Control HD
93783,Casual,Flight Control HD,Casual,Steam Achievements,62000,76561197970982479,Flight Control HD
93784,Casual,Flight Control HD,Casual,Steam Achievements,62000,Riot-Punch,Flight Control HD
93785,Casual,Flight Control HD,Casual,Steam Achievements,62000,doctr,Flight Control HD
93786,Casual,Flight Control HD,Casual,Steam Cloud,62000,76561197970982479,Flight Control HD
93787,Casual,Flight Control HD,Casual,Steam Cloud,62000,Riot-Punch,Flight Control HD
93788,Casual,Flight Control HD,Casual,Steam Cloud,62000,doctr,Flight Control HD
93789,Casual,Flight Control HD,Casual,Stats,62000,76561197970982479,Flight Control HD
93790,Casual,Flight Control HD,Casual,Stats,62000,Riot-Punch,Flight Control HD
93791,Casual,Flight Control HD,Casual,Stats,62000,doctr,Flight Control HD
93792,Casual,Flight Control HD,Casual,Steam Leaderboards,62000,76561197970982479,Flight Control HD
93793,Casual,Flight Control HD,Casual,Steam Leaderboards,62000,Riot-Punch,Flight Control HD
93794,Casual,Flight Control HD,Casual,Steam Leaderboards,62000,doctr,Flight Control HD
93795,Casual,Flight Control HD,Action,Single-player,62000,76561197970982479,Flight Control HD
93796,Casual,Flight Control HD,Action,Single-player,62000,Riot-Punch,Flight Control HD
93797,Casual,Flight Control HD,Action,Single-player,62000,doctr,Flight Control HD
93798,Casual,Flight Control HD,Action,Steam Achievements,62000,76561197970982479,Flight Control HD
93799,Casual,Flight Control HD,Action,Steam Achievements,62000,Riot-Punch,Flight Control HD
93800,Casual,Flight Control HD,Action,Steam Achievements,62000,doctr,Flight Control HD
93801,Casual,Flight Control HD,Action,Steam Cloud,62000,76561197970982479,Flight Control HD
93802,Casual,Flight Control HD,Action,Steam Cloud,62000,Riot-Punch,Flight Control HD
93803,Casual,Flight Control HD,Action,Steam Cloud,62000,doctr,Flight Control HD
93804,Casual,Flight Control HD,Action,Stats,62000,76561197970982479,Flight Control HD
93805,Casual,Flight Control HD,Action,Stats,62000,Riot-Punch,Flight Control HD
93806,Casual,Flight Control HD,Action,Stats,62000,doctr,Flight Control HD
93807,Casual,Flight Control HD,Action,Steam Leaderboards,62000,76561197970982479,Flight Control HD
93808,Casual,Flight Control HD,Action,Steam Leaderboards,62000,Riot-Punch,Flight Control HD
93809,Casual,Flight Control HD,Action,Steam Leaderboards,62000,doctr,Flight Control HD
93810,Casual,Flight Control HD,Arcade,Single-player,62000,76561197970982479,Flight Control HD
93811,Casual,Flight Control HD,Arcade,Single-player,62000,Riot-Punch,Flight Control HD
93812,Casual,Flight Control HD,Arcade,Single-player,62000,doctr,Flight Control HD
93813,Casual,Flight Control HD,Arcade,Steam Achievements,62000,76561197970982479,Flight Control HD
93814,Casual,Flight Control HD,Arcade,Steam Achievements,62000,Riot-Punch,Flight Control HD
93815,Casual,Flight Control HD,Arcade,Steam Achievements,62000,doctr,Flight Control HD
93816,Casual,Flight Control HD,Arcade,Steam Cloud,62000,76561197970982479,Flight Control HD
93817,Casual,Flight Control HD,Arcade,Steam Cloud,62000,Riot-Punch,Flight Control HD
93818,Casual,Flight Control HD,Arcade,Steam Cloud,62000,doctr,Flight Control HD
93819,Casual,Flight Control HD,Arcade,Stats,62000,76561197970982479,Flight Control HD
93820,Casual,Flight Control HD,Arcade,Stats,62000,Riot-Punch,Flight Control HD
93821,Casual,Flight Control HD,Arcade,Stats,62000,doctr,Flight Control HD
93822,Casual,Flight Control HD,Arcade,Steam Leaderboards,62000,76561197970982479,Flight Control HD
93823,Casual,Flight Control HD,Arcade,Steam Leaderboards,62000,Riot-Punch,Flight Control HD
93824,Casual,Flight Control HD,Arcade,Steam Leaderboards,62000,doctr,Flight Control HD
93825,Casual,Flight Control HD,Touch-Friendly,Single-player,62000,76561197970982479,Flight Control HD
93826,Casual,Flight Control HD,Touch-Friendly,Single-player,62000,Riot-Punch,Flight Control HD
93827,Casual,Flight Control HD,Touch-Friendly,Single-player,62000,doctr,Flight Control HD
93828,Casual,Flight Control HD,Touch-Friendly,Steam Achievements,62000,76561197970982479,Flight Control HD
93829,Casual,Flight Control HD,Touch-Friendly,Steam Achievements,62000,Riot-Punch,Flight Control HD
93830,Casual,Flight Control HD,Touch-Friendly,Steam Achievements,62000,doctr,Flight Control HD
93831,Casual,Flight Control HD,Touch-Friendly,Steam Cloud,62000,76561197970982479,Flight Control HD
93832,Casual,Flight Control HD,Touch-Friendly,Steam Cloud,62000,Riot-Punch,Flight Control HD
93833,Casual,Flight Control HD,Touch-Friendly,Steam Cloud,62000,doctr,Flight Control HD
93834,Casual,Flight Control HD,Touch-Friendly,Stats,62000,76561197970982479,Flight Control HD
93835,Casual,Flight Control HD,Touch-Friendly,Stats,62000,Riot-Punch,Flight Control HD
93836,Casual,Flight Control HD,Touch-Friendly,Stats,62000,doctr,Flight Control HD
93837,Casual,Flight Control HD,Touch-Friendly,Steam Leaderboards,62000,76561197970982479,Flight Control HD
93838,Casual,Flight Control HD,Touch-Friendly,Steam Leaderboards,62000,Riot-Punch,Flight Control HD
93839,Casual,Flight Control HD,Touch-Friendly,Steam Leaderboards,62000,doctr,Flight Control HD
93840,Casual,Flight Control HD,Singleplayer,Single-player,62000,76561197970982479,Flight Control HD
93841,Casual,Flight Control HD,Singleplayer,Single-player,62000,Riot-Punch,Flight Control HD
93842,Casual,Flight Control HD,Singleplayer,Single-player,62000,doctr,Flight Control HD
93843,Casual,Flight Control HD,Singleplayer,Steam Achievements,62000,76561197970982479,Flight Control HD
93844,Casual,Flight Control HD,Singleplayer,Steam Achievements,62000,Riot-Punch,Flight Control HD
93845,Casual,Flight Control HD,Singleplayer,Steam Achievements,62000,doctr,Flight Control HD
93846,Casual,Flight Control HD,Singleplayer,Steam Cloud,62000,76561197970982479,Flight Control HD
93847,Casual,Flight Control HD,Singleplayer,Steam Cloud,62000,Riot-Punch,Flight Control HD
93848,Casual,Flight Control HD,Singleplayer,Steam Cloud,62000,doctr,Flight Control HD
93849,Casual,Flight Control HD,Singleplayer,Stats,62000,76561197970982479,Flight Control HD
93850,Casual,Flight Control HD,Singleplayer,Stats,62000,Riot-Punch,Flight Control HD
93851,Casual,Flight Control HD,Singleplayer,Stats,62000,doctr,Flight Control HD
93852,Casual,Flight Control HD,Singleplayer,Steam Leaderboards,62000,76561197970982479,Flight Control HD
93853,Casual,Flight Control HD,Singleplayer,Steam Leaderboards,62000,Riot-Punch,Flight Control HD
93854,Casual,Flight Control HD,Singleplayer,Steam Leaderboards,62000,doctr,Flight Control HD
93855,Casual,Flight Control HD,Indie,Single-player,62000,76561197970982479,Flight Control HD
93856,Casual,Flight Control HD,Indie,Single-player,62000,Riot-Punch,Flight Control HD
93857,Casual,Flight Control HD,Indie,Single-player,62000,doctr,Flight Control HD
93858,Casual,Flight Control HD,Indie,Steam Achievements,62000,76561197970982479,Flight Control HD
93859,Casual,Flight Control HD,Indie,Steam Achievements,62000,Riot-Punch,Flight Control HD
93860,Casual,Flight Control HD,Indie,Steam Achievements,62000,doctr,Flight Control HD
93861,Casual,Flight Control HD,Indie,Steam Cloud,62000,76561197970982479,Flight Control HD
93862,Casual,Flight Control HD,Indie,Steam Cloud,62000,Riot-Punch,Flight Control HD
93863,Casual,Flight Control HD,Indie,Steam Cloud,62000,doctr,Flight Control HD
93864,Casual,Flight Control HD,Indie,Stats,62000,76561197970982479,Flight Control HD
93865,Casual,Flight Control HD,Indie,Stats,62000,Riot-Punch,Flight Control HD
93866,Casual,Flight Control HD,Indie,Stats,62000,doctr,Flight Control HD
93867,Casual,Flight Control HD,Indie,Steam Leaderboards,62000,76561197970982479,Flight Control HD
93868,Casual,Flight Control HD,Indie,Steam Leaderboards,62000,Riot-Punch,Flight Control HD
93869,Casual,Flight Control HD,Indie,Steam Leaderboards,62000,doctr,Flight Control HD
93870,Casual,Flight Control HD,Strategy,Single-player,62000,76561197970982479,Flight Control HD
93871,Casual,Flight Control HD,Strategy,Single-player,62000,Riot-Punch,Flight Control HD
93872,Casual,Flight Control HD,Strategy,Single-player,62000,doctr,Flight Control HD
93873,Casual,Flight Control HD,Strategy,Steam Achievements,62000,76561197970982479,Flight Control HD
93874,Casual,Flight Control HD,Strategy,Steam Achievements,62000,Riot-Punch,Flight Control HD
93875,Casual,Flight Control HD,Strategy,Steam Achievements,62000,doctr,Flight Control HD
93876,Casual,Flight Control HD,Strategy,Steam Cloud,62000,76561197970982479,Flight Control HD
93877,Casual,Flight Control HD,Strategy,Steam Cloud,62000,Riot-Punch,Flight Control HD
93878,Casual,Flight Control HD,Strategy,Steam Cloud,62000,doctr,Flight Control HD
93879,Casual,Flight Control HD,Strategy,Stats,62000,76561197970982479,Flight Control HD
93880,Casual,Flight Control HD,Strategy,Stats,62000,Riot-Punch,Flight Control HD
93881,Casual,Flight Control HD,Strategy,Stats,62000,doctr,Flight Control HD
93882,Casual,Flight Control HD,Strategy,Steam Leaderboards,62000,76561197970982479,Flight Control HD
93883,Casual,Flight Control HD,Strategy,Steam Leaderboards,62000,Riot-Punch,Flight Control HD
93884,Casual,Flight Control HD,Strategy,Steam Leaderboards,62000,doctr,Flight Control HD
93885,Action,BIT.TRIP BEAT,Indie,Single-player,63700,76561197970982479,BIT.TRIP BEAT
93886,Action,BIT.TRIP BEAT,Indie,Single-player,63700,js41637,BIT.TRIP BEAT
93887,Action,BIT.TRIP BEAT,Indie,Single-player,63700,doctr,BIT.TRIP BEAT
93888,Action,BIT.TRIP BEAT,Indie,Single-player,63700,NitemarePK,BIT.TRIP BEAT
93889,Action,BIT.TRIP BEAT,Indie,Single-player,63700,maplemage,BIT.TRIP BEAT
93890,Action,BIT.TRIP BEAT,Indie,Single-player,63700,corrupted_soul,BIT.TRIP BEAT
93891,Action,BIT.TRIP BEAT,Indie,Steam Achievements,63700,76561197970982479,BIT.TRIP BEAT
93892,Action,BIT.TRIP BEAT,Indie,Steam Achievements,63700,js41637,BIT.TRIP BEAT
93893,Action,BIT.TRIP BEAT,Indie,Steam Achievements,63700,doctr,BIT.TRIP BEAT
93894,Action,BIT.TRIP BEAT,Indie,Steam Achievements,63700,NitemarePK,BIT.TRIP BEAT
93895,Action,BIT.TRIP BEAT,Indie,Steam Achievements,63700,maplemage,BIT.TRIP BEAT
93896,Action,BIT.TRIP BEAT,Indie,Steam Achievements,63700,corrupted_soul,BIT.TRIP BEAT
93897,Action,BIT.TRIP BEAT,Indie,Partial Controller Support,63700,76561197970982479,BIT.TRIP BEAT
93898,Action,BIT.TRIP BEAT,Indie,Partial Controller Support,63700,js41637,BIT.TRIP BEAT
93899,Action,BIT.TRIP BEAT,Indie,Partial Controller Support,63700,doctr,BIT.TRIP BEAT
93900,Action,BIT.TRIP BEAT,Indie,Partial Controller Support,63700,NitemarePK,BIT.TRIP BEAT
93901,Action,BIT.TRIP BEAT,Indie,Partial Controller Support,63700,maplemage,BIT.TRIP BEAT
93902,Action,BIT.TRIP BEAT,Indie,Partial Controller Support,63700,corrupted_soul,BIT.TRIP BEAT
93903,Action,BIT.TRIP BEAT,Indie,Steam Cloud,63700,76561197970982479,BIT.TRIP BEAT
93904,Action,BIT.TRIP BEAT,Indie,Steam Cloud,63700,js41637,BIT.TRIP BEAT
93905,Action,BIT.TRIP BEAT,Indie,Steam Cloud,63700,doctr,BIT.TRIP BEAT
93906,Action,BIT.TRIP BEAT,Indie,Steam Cloud,63700,NitemarePK,BIT.TRIP BEAT
93907,Action,BIT.TRIP BEAT,Indie,Steam Cloud,63700,maplemage,BIT.TRIP BEAT
93908,Action,BIT.TRIP BEAT,Indie,Steam Cloud,63700,corrupted_soul,BIT.TRIP BEAT
93909,Action,BIT.TRIP BEAT,Indie,Steam Leaderboards,63700,76561197970982479,BIT.TRIP BEAT
93910,Action,BIT.TRIP BEAT,Indie,Steam Leaderboards,63700,js41637,BIT.TRIP BEAT
93911,Action,BIT.TRIP BEAT,Indie,Steam Leaderboards,63700,doctr,BIT.TRIP BEAT
93912,Action,BIT.TRIP BEAT,Indie,Steam Leaderboards,63700,NitemarePK,BIT.TRIP BEAT
93913,Action,BIT.TRIP BEAT,Indie,Steam Leaderboards,63700,maplemage,BIT.TRIP BEAT
93914,Action,BIT.TRIP BEAT,Indie,Steam Leaderboards,63700,corrupted_soul,BIT.TRIP BEAT
93915,Action,BIT.TRIP BEAT,Rhythm,Single-player,63700,76561197970982479,BIT.TRIP BEAT
93916,Action,BIT.TRIP BEAT,Rhythm,Single-player,63700,js41637,BIT.TRIP BEAT
93917,Action,BIT.TRIP BEAT,Rhythm,Single-player,63700,doctr,BIT.TRIP BEAT
93918,Action,BIT.TRIP BEAT,Rhythm,Single-player,63700,NitemarePK,BIT.TRIP BEAT
93919,Action,BIT.TRIP BEAT,Rhythm,Single-player,63700,maplemage,BIT.TRIP BEAT
93920,Action,BIT.TRIP BEAT,Rhythm,Single-player,63700,corrupted_soul,BIT.TRIP BEAT
93921,Action,BIT.TRIP BEAT,Rhythm,Steam Achievements,63700,76561197970982479,BIT.TRIP BEAT
93922,Action,BIT.TRIP BEAT,Rhythm,Steam Achievements,63700,js41637,BIT.TRIP BEAT
93923,Action,BIT.TRIP BEAT,Rhythm,Steam Achievements,63700,doctr,BIT.TRIP BEAT
93924,Action,BIT.TRIP BEAT,Rhythm,Steam Achievements,63700,NitemarePK,BIT.TRIP BEAT
93925,Action,BIT.TRIP BEAT,Rhythm,Steam Achievements,63700,maplemage,BIT.TRIP BEAT
93926,Action,BIT.TRIP BEAT,Rhythm,Steam Achievements,63700,corrupted_soul,BIT.TRIP BEAT
93927,Action,BIT.TRIP BEAT,Rhythm,Partial Controller Support,63700,76561197970982479,BIT.TRIP BEAT
93928,Action,BIT.TRIP BEAT,Rhythm,Partial Controller Support,63700,js41637,BIT.TRIP BEAT
93929,Action,BIT.TRIP BEAT,Rhythm,Partial Controller Support,63700,doctr,BIT.TRIP BEAT
93930,Action,BIT.TRIP BEAT,Rhythm,Partial Controller Support,63700,NitemarePK,BIT.TRIP BEAT
93931,Action,BIT.TRIP BEAT,Rhythm,Partial Controller Support,63700,maplemage,BIT.TRIP BEAT
93932,Action,BIT.TRIP BEAT,Rhythm,Partial Controller Support,63700,corrupted_soul,BIT.TRIP BEAT
93933,Action,BIT.TRIP BEAT,Rhythm,Steam Cloud,63700,76561197970982479,BIT.TRIP BEAT
93934,Action,BIT.TRIP BEAT,Rhythm,Steam Cloud,63700,js41637,BIT.TRIP BEAT
93935,Action,BIT.TRIP BEAT,Rhythm,Steam Cloud,63700,doctr,BIT.TRIP BEAT
93936,Action,BIT.TRIP BEAT,Rhythm,Steam Cloud,63700,NitemarePK,BIT.TRIP BEAT
93937,Action,BIT.TRIP BEAT,Rhythm,Steam Cloud,63700,maplemage,BIT.TRIP BEAT
93938,Action,BIT.TRIP BEAT,Rhythm,Steam Cloud,63700,corrupted_soul,BIT.TRIP BEAT
93939,Action,BIT.TRIP BEAT,Rhythm,Steam Leaderboards,63700,76561197970982479,BIT.TRIP BEAT
93940,Action,BIT.TRIP BEAT,Rhythm,Steam Leaderboards,63700,js41637,BIT.TRIP BEAT
93941,Action,BIT.TRIP BEAT,Rhythm,Steam Leaderboards,63700,doctr,BIT.TRIP BEAT
93942,Action,BIT.TRIP BEAT,Rhythm,Steam Leaderboards,63700,NitemarePK,BIT.TRIP BEAT
93943,Action,BIT.TRIP BEAT,Rhythm,Steam Leaderboards,63700,maplemage,BIT.TRIP BEAT
93944,Action,BIT.TRIP BEAT,Rhythm,Steam Leaderboards,63700,corrupted_soul,BIT.TRIP BEAT
93945,Action,BIT.TRIP BEAT,Music,Single-player,63700,76561197970982479,BIT.TRIP BEAT
93946,Action,BIT.TRIP BEAT,Music,Single-player,63700,js41637,BIT.TRIP BEAT
93947,Action,BIT.TRIP BEAT,Music,Single-player,63700,doctr,BIT.TRIP BEAT
93948,Action,BIT.TRIP BEAT,Music,Single-player,63700,NitemarePK,BIT.TRIP BEAT
93949,Action,BIT.TRIP BEAT,Music,Single-player,63700,maplemage,BIT.TRIP BEAT
93950,Action,BIT.TRIP BEAT,Music,Single-player,63700,corrupted_soul,BIT.TRIP BEAT
93951,Action,BIT.TRIP BEAT,Music,Steam Achievements,63700,76561197970982479,BIT.TRIP BEAT
93952,Action,BIT.TRIP BEAT,Music,Steam Achievements,63700,js41637,BIT.TRIP BEAT
93953,Action,BIT.TRIP BEAT,Music,Steam Achievements,63700,doctr,BIT.TRIP BEAT
93954,Action,BIT.TRIP BEAT,Music,Steam Achievements,63700,NitemarePK,BIT.TRIP BEAT
93955,Action,BIT.TRIP BEAT,Music,Steam Achievements,63700,maplemage,BIT.TRIP BEAT
93956,Action,BIT.TRIP BEAT,Music,Steam Achievements,63700,corrupted_soul,BIT.TRIP BEAT
93957,Action,BIT.TRIP BEAT,Music,Partial Controller Support,63700,76561197970982479,BIT.TRIP BEAT
93958,Action,BIT.TRIP BEAT,Music,Partial Controller Support,63700,js41637,BIT.TRIP BEAT
93959,Action,BIT.TRIP BEAT,Music,Partial Controller Support,63700,doctr,BIT.TRIP BEAT
93960,Action,BIT.TRIP BEAT,Music,Partial Controller Support,63700,NitemarePK,BIT.TRIP BEAT
93961,Action,BIT.TRIP BEAT,Music,Partial Controller Support,63700,maplemage,BIT.TRIP BEAT
93962,Action,BIT.TRIP BEAT,Music,Partial Controller Support,63700,corrupted_soul,BIT.TRIP BEAT
93963,Action,BIT.TRIP BEAT,Music,Steam Cloud,63700,76561197970982479,BIT.TRIP BEAT
93964,Action,BIT.TRIP BEAT,Music,Steam Cloud,63700,js41637,BIT.TRIP BEAT
93965,Action,BIT.TRIP BEAT,Music,Steam Cloud,63700,doctr,BIT.TRIP BEAT
93966,Action,BIT.TRIP BEAT,Music,Steam Cloud,63700,NitemarePK,BIT.TRIP BEAT
93967,Action,BIT.TRIP BEAT,Music,Steam Cloud,63700,maplemage,BIT.TRIP BEAT
93968,Action,BIT.TRIP BEAT,Music,Steam Cloud,63700,corrupted_soul,BIT.TRIP BEAT
93969,Action,BIT.TRIP BEAT,Music,Steam Leaderboards,63700,76561197970982479,BIT.TRIP BEAT
93970,Action,BIT.TRIP BEAT,Music,Steam Leaderboards,63700,js41637,BIT.TRIP BEAT
93971,Action,BIT.TRIP BEAT,Music,Steam Leaderboards,63700,doctr,BIT.TRIP BEAT
93972,Action,BIT.TRIP BEAT,Music,Steam Leaderboards,63700,NitemarePK,BIT.TRIP BEAT
93973,Action,BIT.TRIP BEAT,Music,Steam Leaderboards,63700,maplemage,BIT.TRIP BEAT
93974,Action,BIT.TRIP BEAT,Music,Steam Leaderboards,63700,corrupted_soul,BIT.TRIP BEAT
93975,Action,BIT.TRIP BEAT,Action,Single-player,63700,76561197970982479,BIT.TRIP BEAT
93976,Action,BIT.TRIP BEAT,Action,Single-player,63700,js41637,BIT.TRIP BEAT
93977,Action,BIT.TRIP BEAT,Action,Single-player,63700,doctr,BIT.TRIP BEAT
93978,Action,BIT.TRIP BEAT,Action,Single-player,63700,NitemarePK,BIT.TRIP BEAT
93979,Action,BIT.TRIP BEAT,Action,Single-player,63700,maplemage,BIT.TRIP BEAT
93980,Action,BIT.TRIP BEAT,Action,Single-player,63700,corrupted_soul,BIT.TRIP BEAT
93981,Action,BIT.TRIP BEAT,Action,Steam Achievements,63700,76561197970982479,BIT.TRIP BEAT
93982,Action,BIT.TRIP BEAT,Action,Steam Achievements,63700,js41637,BIT.TRIP BEAT
93983,Action,BIT.TRIP BEAT,Action,Steam Achievements,63700,doctr,BIT.TRIP BEAT
93984,Action,BIT.TRIP BEAT,Action,Steam Achievements,63700,NitemarePK,BIT.TRIP BEAT
93985,Action,BIT.TRIP BEAT,Action,Steam Achievements,63700,maplemage,BIT.TRIP BEAT
93986,Action,BIT.TRIP BEAT,Action,Steam Achievements,63700,corrupted_soul,BIT.TRIP BEAT
93987,Action,BIT.TRIP BEAT,Action,Partial Controller Support,63700,76561197970982479,BIT.TRIP BEAT
93988,Action,BIT.TRIP BEAT,Action,Partial Controller Support,63700,js41637,BIT.TRIP BEAT
93989,Action,BIT.TRIP BEAT,Action,Partial Controller Support,63700,doctr,BIT.TRIP BEAT
93990,Action,BIT.TRIP BEAT,Action,Partial Controller Support,63700,NitemarePK,BIT.TRIP BEAT
93991,Action,BIT.TRIP BEAT,Action,Partial Controller Support,63700,maplemage,BIT.TRIP BEAT
93992,Action,BIT.TRIP BEAT,Action,Partial Controller Support,63700,corrupted_soul,BIT.TRIP BEAT
93993,Action,BIT.TRIP BEAT,Action,Steam Cloud,63700,76561197970982479,BIT.TRIP BEAT
93994,Action,BIT.TRIP BEAT,Action,Steam Cloud,63700,js41637,BIT.TRIP BEAT
93995,Action,BIT.TRIP BEAT,Action,Steam Cloud,63700,doctr,BIT.TRIP BEAT
93996,Action,BIT.TRIP BEAT,Action,Steam Cloud,63700,NitemarePK,BIT.TRIP BEAT
93997,Action,BIT.TRIP BEAT,Action,Steam Cloud,63700,maplemage,BIT.TRIP BEAT
93998,Action,BIT.TRIP BEAT,Action,Steam Cloud,63700,corrupted_soul,BIT.TRIP BEAT
93999,Action,BIT.TRIP BEAT,Action,Steam Leaderboards,63700,76561197970982479,BIT.TRIP BEAT
94000,Action,BIT.TRIP BEAT,Action,Steam Leaderboards,63700,js41637,BIT.TRIP BEAT
94001,Action,BIT.TRIP BEAT,Action,Steam Leaderboards,63700,doctr,BIT.TRIP BEAT
94002,Action,BIT.TRIP BEAT,Action,Steam Leaderboards,63700,NitemarePK,BIT.TRIP BEAT
94003,Action,BIT.TRIP BEAT,Action,Steam Leaderboards,63700,maplemage,BIT.TRIP BEAT
94004,Action,BIT.TRIP BEAT,Action,Steam Leaderboards,63700,corrupted_soul,BIT.TRIP BEAT
94005,Action,BIT.TRIP BEAT,Casual,Single-player,63700,76561197970982479,BIT.TRIP BEAT
94006,Action,BIT.TRIP BEAT,Casual,Single-player,63700,js41637,BIT.TRIP BEAT
94007,Action,BIT.TRIP BEAT,Casual,Single-player,63700,doctr,BIT.TRIP BEAT
94008,Action,BIT.TRIP BEAT,Casual,Single-player,63700,NitemarePK,BIT.TRIP BEAT
94009,Action,BIT.TRIP BEAT,Casual,Single-player,63700,maplemage,BIT.TRIP BEAT
94010,Action,BIT.TRIP BEAT,Casual,Single-player,63700,corrupted_soul,BIT.TRIP BEAT
94011,Action,BIT.TRIP BEAT,Casual,Steam Achievements,63700,76561197970982479,BIT.TRIP BEAT
94012,Action,BIT.TRIP BEAT,Casual,Steam Achievements,63700,js41637,BIT.TRIP BEAT
94013,Action,BIT.TRIP BEAT,Casual,Steam Achievements,63700,doctr,BIT.TRIP BEAT
94014,Action,BIT.TRIP BEAT,Casual,Steam Achievements,63700,NitemarePK,BIT.TRIP BEAT
94015,Action,BIT.TRIP BEAT,Casual,Steam Achievements,63700,maplemage,BIT.TRIP BEAT
94016,Action,BIT.TRIP BEAT,Casual,Steam Achievements,63700,corrupted_soul,BIT.TRIP BEAT
94017,Action,BIT.TRIP BEAT,Casual,Partial Controller Support,63700,76561197970982479,BIT.TRIP BEAT
94018,Action,BIT.TRIP BEAT,Casual,Partial Controller Support,63700,js41637,BIT.TRIP BEAT
94019,Action,BIT.TRIP BEAT,Casual,Partial Controller Support,63700,doctr,BIT.TRIP BEAT
94020,Action,BIT.TRIP BEAT,Casual,Partial Controller Support,63700,NitemarePK,BIT.TRIP BEAT
94021,Action,BIT.TRIP BEAT,Casual,Partial Controller Support,63700,maplemage,BIT.TRIP BEAT
94022,Action,BIT.TRIP BEAT,Casual,Partial Controller Support,63700,corrupted_soul,BIT.TRIP BEAT
94023,Action,BIT.TRIP BEAT,Casual,Steam Cloud,63700,76561197970982479,BIT.TRIP BEAT
94024,Action,BIT.TRIP BEAT,Casual,Steam Cloud,63700,js41637,BIT.TRIP BEAT
94025,Action,BIT.TRIP BEAT,Casual,Steam Cloud,63700,doctr,BIT.TRIP BEAT
94026,Action,BIT.TRIP BEAT,Casual,Steam Cloud,63700,NitemarePK,BIT.TRIP BEAT
94027,Action,BIT.TRIP BEAT,Casual,Steam Cloud,63700,maplemage,BIT.TRIP BEAT
94028,Action,BIT.TRIP BEAT,Casual,Steam Cloud,63700,corrupted_soul,BIT.TRIP BEAT
94029,Action,BIT.TRIP BEAT,Casual,Steam Leaderboards,63700,76561197970982479,BIT.TRIP BEAT
94030,Action,BIT.TRIP BEAT,Casual,Steam Leaderboards,63700,js41637,BIT.TRIP BEAT
94031,Action,BIT.TRIP BEAT,Casual,Steam Leaderboards,63700,doctr,BIT.TRIP BEAT
94032,Action,BIT.TRIP BEAT,Casual,Steam Leaderboards,63700,NitemarePK,BIT.TRIP BEAT
94033,Action,BIT.TRIP BEAT,Casual,Steam Leaderboards,63700,maplemage,BIT.TRIP BEAT
94034,Action,BIT.TRIP BEAT,Casual,Steam Leaderboards,63700,corrupted_soul,BIT.TRIP BEAT
94035,Action,BIT.TRIP BEAT,Arcade,Single-player,63700,76561197970982479,BIT.TRIP BEAT
94036,Action,BIT.TRIP BEAT,Arcade,Single-player,63700,js41637,BIT.TRIP BEAT
94037,Action,BIT.TRIP BEAT,Arcade,Single-player,63700,doctr,BIT.TRIP BEAT
94038,Action,BIT.TRIP BEAT,Arcade,Single-player,63700,NitemarePK,BIT.TRIP BEAT
94039,Action,BIT.TRIP BEAT,Arcade,Single-player,63700,maplemage,BIT.TRIP BEAT
94040,Action,BIT.TRIP BEAT,Arcade,Single-player,63700,corrupted_soul,BIT.TRIP BEAT
94041,Action,BIT.TRIP BEAT,Arcade,Steam Achievements,63700,76561197970982479,BIT.TRIP BEAT
94042,Action,BIT.TRIP BEAT,Arcade,Steam Achievements,63700,js41637,BIT.TRIP BEAT
94043,Action,BIT.TRIP BEAT,Arcade,Steam Achievements,63700,doctr,BIT.TRIP BEAT
94044,Action,BIT.TRIP BEAT,Arcade,Steam Achievements,63700,NitemarePK,BIT.TRIP BEAT
94045,Action,BIT.TRIP BEAT,Arcade,Steam Achievements,63700,maplemage,BIT.TRIP BEAT
94046,Action,BIT.TRIP BEAT,Arcade,Steam Achievements,63700,corrupted_soul,BIT.TRIP BEAT
94047,Action,BIT.TRIP BEAT,Arcade,Partial Controller Support,63700,76561197970982479,BIT.TRIP BEAT
94048,Action,BIT.TRIP BEAT,Arcade,Partial Controller Support,63700,js41637,BIT.TRIP BEAT
94049,Action,BIT.TRIP BEAT,Arcade,Partial Controller Support,63700,doctr,BIT.TRIP BEAT
94050,Action,BIT.TRIP BEAT,Arcade,Partial Controller Support,63700,NitemarePK,BIT.TRIP BEAT
94051,Action,BIT.TRIP BEAT,Arcade,Partial Controller Support,63700,maplemage,BIT.TRIP BEAT
94052,Action,BIT.TRIP BEAT,Arcade,Partial Controller Support,63700,corrupted_soul,BIT.TRIP BEAT
94053,Action,BIT.TRIP BEAT,Arcade,Steam Cloud,63700,76561197970982479,BIT.TRIP BEAT
94054,Action,BIT.TRIP BEAT,Arcade,Steam Cloud,63700,js41637,BIT.TRIP BEAT
